Duration(Days),Main Cause,Districts,State,Extent of damage,Event Source,District_LGD_Codes,State_Codes,Start_Year,Start_Month,Start_Day,High_Impact,Year,Month,Day,Quarter,Month_Sin,Month_Cos,Long_Event,Cause_Group,State_Count,District_Count,Event_Source_Available
5.0,heavy rains,"Kanniyakumariumari, Salem,  Tiruchirappalli,Thoothukkudi",Tamil Nadu,,IMD,,33.0,2010.0,5.0,1.0,0,2010.0,5.0,1.0,2.0,0.49999999999999994,-0.8660254037844387,0,Heavy Rain,1,4,1
1.0,heavy rains,Kancheepuram,Tamil Nadu,,IMD,574.0,33.0,2010.0,7.0,9.0,0,2010.0,7.0,9.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Heavy Rain,1,1,1
1.0,heavy rains,"Chennai, Cuddalore, Tiruchirappalli,Tiruvannamalai, Vellore,Viluppuram",Tamil Nadu,i)About 150 houses damaged. ii) About 200 boats damaged ,IMD,,33.0,2010.0,11.0,7.0,0,2010.0,11.0,7.0,4.0,-0.5000000000000004,0.8660254037844384,0,Heavy Rain,1,6,1
2.0,heavy rains,Many districts of Tamil Nadu.,Tamil Nadu,i) About 360 houses damaged. ii) About 190 farm land submerged. iii) Landslide reported at 15 places.,IMD,,33.0,2010.0,11.0,22.0,1,2010.0,11.0,22.0,4.0,-0.5000000000000004,0.8660254037844384,0,Heavy Rain,1,1,1
3.0,heavy rains,"Ariyalur, Ramanathapuram, Thanjavur,Thoothukkudi",Tamil Nadu,"i) About 30,000 hectares of crop affected. ii) About 11,000 hectares of paddy fields submerged. iii) Thousands of houses damaged. iv) Landslide reported. v) Low lying areas flooded. ",IMD,,33.0,2010.0,12.0,1.0,1,2010.0,12.0,1.0,4.0,-2.4492935982947064e-16,1.0,0,Heavy Rain,1,4,1
1.0,heavy rains,West Tripura,Tripura,Landslide reported.,IMD,272.0,16.0,2010.0,5.0,29.0,0,2010.0,5.0,29.0,2.0,0.49999999999999994,-0.8660254037844387,0,Heavy Rain,1,1,1
1.0,heavy rains,Mathura,Uttarakhand,,IMD,167.0,5.0,2010.0,7.0,5.0,0,2010.0,7.0,5.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Heavy Rain,1,1,1
1.0,heavy rains,Bageshwar,Uttarakhand,i) Landslide reported. ii) Damage to public property reported. ,IMD,46.0,5.0,2010.0,8.0,18.0,1,2010.0,8.0,18.0,3.0,-0.8660254037844385,-0.5000000000000004,0,Heavy Rain,1,1,1
1.0,heavy rains,"Agra, Kheri,Sitapur",Uttar Pradesh,,IMD,,9.0,2010.0,9.0,6.0,0,2010.0,9.0,6.0,3.0,-1.0,-1.8369701987210297e-16,0,Heavy Rain,1,3,1
3.0,"flood (ganga, yamuna,sarayu)",Many districts of Uttar Kashi Pradesh,Uttar Pradesh,i) Extensive damage to standing crops reported. ii) Lakhs of people affected. ,IMD,,9.0,2010.0,9.0,12.0,0,2010.0,9.0,12.0,3.0,-1.0,-1.8369701987210297e-16,0,Other,1,1,1
2.0,heavy rains,"Almora, Dehradun,Nainital",Uttarakhand,i) Cloud burst reported. ii) Many people rendered homeless. ,IMD,,5.0,2010.0,9.0,18.0,1,2010.0,9.0,18.0,3.0,-1.0,-1.8369701987210297e-16,0,Heavy Rain,1,3,1
2.0,heavy rains,"Jalpaiguri, Kalimpong,Mangalbari",West Bengal,i) Landslide reported. ii) Road traffic disrupted.,IMD,,19.0,2010.0,6.0,15.0,0,2010.0,6.0,15.0,2.0,1.2246467991473532e-16,-1.0,0,Heavy Rain,1,3,1
2.0,"flood ( ganga,phulhar)",Malda,West Bengal,Low lying areas flooded.,IMD,316.0,19.0,2010.0,8.0,27.0,0,2010.0,8.0,27.0,3.0,-0.8660254037844385,-0.5000000000000004,0,Other,1,1,1
1.0,heavy rains,Papum Pare,Arunachal Pradesh,,IMD,237.0,12.0,2011.0,7.0,19.0,0,2011.0,7.0,19.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Heavy Rain,1,1,1
7.0,"severe flood (brahmaputra,tributaries)","Barpeta, Dhemaji, Jorhat, Lakhimpur, Golaghat,Sonitpur",Assam,"i) More than 3 lakhs people in 513 villages people affected. ii) Standing crops in 20,500 hectares of crop land affected. iii) Vast area inundated. Dhemaji, iv) Lakhimpur, cut off from main land. v) NH-52 submerged disturbing rail/road tracks. ",IMD,,18.0,2011.0,7.0,14.0,0,2011.0,7.0,14.0,3.0,-0.4999999999999997,-0.8660254037844388,1,River/Water System,1,6,1
8.0,"severe flood (brahmaputra,tributaries)","Barpeta, Darrang, Dhemaji, Dhubri, Golaghat, Jorhat, Lakhimpur,,Sonitpur",Assam,"i)More than 3 lakh people of about 350 villages affected. ii) 69,667 hectares of cropland affected. iii) Huge amount of standing crops damaged. iv) 297 houses,17 bridges damaged. v) NH-52 breached,Dhemaji cut off from main land. vi) Landslide reported. ",IMD,,18.0,2011.0,8.0,16.0,0,2011.0,8.0,16.0,3.0,-0.8660254037844385,-0.5000000000000004,1,River/Water System,1,8,1
1.0,heavy rains,"Goalpara, Kamrup,Karbi Anglong",Assam,"i) Rail/road/air traffic disrupted. ii) Roads,houses flooded.",IMD,,18.0,2011.0,9.0,23.0,0,2011.0,9.0,23.0,3.0,-1.0,-1.8369701987210297e-16,0,Heavy Rain,1,3,1
3.0,heavy rains,"Purbi Champaran, Kishanganj, Madhubani,Sitamarhi",Bihar,About 100 acres of cultivated land flooded.,IMD,,10.0,2011.0,7.0,4.0,0,2011.0,7.0,4.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Heavy Rain,1,4,1
3.0,heavy rains,"Bilaspur, Janjgir-Champa, Korba, Mahasamund, Rajnandgaon, Raigarh,Raipur",Chhattisgarh,"i) Rail/road/air traffic disrupted.ii) 2 houses completely damaged. iii) Roads,houses flooded. ",IMD,,22.0,2011.0,9.0,6.0,0,2011.0,9.0,6.0,3.0,-1.0,-1.8369701987210297e-16,0,Heavy Rain,1,7,1
31.0,"severe flood (narmada,sabarmati)","Valsad, Amreli, Dangs, Banas Kantha, Patan, Mahesana, Gandhinagar, Ahmedabad, Panch Mahals, Dahod, Vadodara, Bharuch, Porbandar, Narmada, Surat, Tapi, Arvalli, Botad, Chota Udaipur, Mahisagar, Gir Somnath, Sabar Kantha, Kachchh, Surendranagar, Rajkot, Kheda, Anand, Bhavnagar, Junagadh, Jamnagar, Devbhumi Dwarka Dwarka, Morbi, Navsari",Gujarat,i) One house damaged partially. ii) Estimated total loss Rs. 368.40 lakhs reported. ,IMD,,24.0,2011.0,7.0,1.0,1,2011.0,7.0,1.0,3.0,-0.4999999999999997,-0.8660254037844388,1,Other,1,33,1
31.0,"severe flood (tapi,mahanadi)","Valsad, Amreli, Dangs, Banas Kantha, Patan, Mahesana, Gandhinagar, Ahmedabad, Panch Mahals, Dahod, Vadodara, Bharuch, Porbandar, Narmada, Surat, Tapi, Arvalli, Botad, Chota Udaipur, Mahisagar, Gir Somnath, Sabar Kantha, Kachchh, Surendranagar, Rajkot, Kheda, Anand, Bhavnagar, Junagadh, Jamnagar, Devbhumi Dwarka Dwarka, Morbi, Navsari",Gujarat,"i)156 houses completely,5053 houses partially damaged. ii) Estimated total loss Rs. 4388.80 lakhs ",IMD,,24.0,2011.0,8.0,1.0,1,2011.0,8.0,1.0,3.0,-0.8660254037844385,-0.5000000000000004,1,Other,1,33,1
30.0,severe floodi) (narmada),"Valsad, Amreli, Dangs, Banas Kantha, Patan, Mahesana, Gandhinagar, Ahmedabad, Panch Mahals, Dahod, Vadodara, Bharuch, Porbandar, Narmada, Surat, Tapi, Arvalli, Botad, Chota Udaipur, Mahisagar, Gir Somnath, Sabar Kantha, Kachchh, Surendranagar, Rajkot, Kheda, Anand, Bhavnagar, Junagadh, Jamnagar, Devbhumi Dwarka Dwarka, Morbi, Navsari",Gujarat,"i)14 houses completely,749 houses partially damaged. ii)Estimated total loss Rs. 171,73 lakhs reported. ",IMD,,24.0,2011.0,9.0,1.0,1,2011.0,9.0,1.0,3.0,-1.0,-1.8369701987210297e-16,1,Other,1,33,1
1.0,heavy rains (cloud burst),Chamba,Himachal Pradesh,i) About 40 houses destroyed. ii) 6 vehicles washed away. ,IMD,16.0,2.0,2011.0,6.0,1.0,0,2011.0,6.0,1.0,2.0,1.2246467991473532e-16,-1.0,0,Heavy Rain,1,1,1
4.0,heavy rains,"Mandi, Kangra, Kullu, Sirmaur",Himachal Pradesh,i) Damage to the crops reported. ii) NH-154 blocked due to landslide. ,IMD,,2.0,2011.0,9.0,12.0,0,2011.0,9.0,12.0,3.0,-1.0,-1.8369701987210297e-16,0,Heavy Rain,1,4,1
1.0,heavy rains,Budgam,Jammu and Kashmir,,IMD,2.0,,2011.0,2.0,14.0,0,2011.0,2.0,14.0,1.0,0.8660254037844386,0.5000000000000001,0,Heavy Rain,1,1,1
1.0,heavy rains,Doda,Jammu and Kashmir,,IMD,461.0,,2011.0,4.0,18.0,0,2011.0,4.0,18.0,2.0,0.8660254037844387,-0.4999999999999998,0,Heavy Rain,1,1,1
2.0,flash flood (jhelum),Parts of Jammu,Jammu and Kashmir,About 15 structures collapsed.,IMD,,,2011.0,9.0,15.0,0,2011.0,9.0,15.0,3.0,-1.0,-1.8369701987210297e-16,0,Flash Flood,1,1,1
1.0,heavy rains,Ranchi,Jharkhand,Power supply disrupted.,IMD,339.0,20.0,2011.0,7.0,11.0,0,2011.0,7.0,11.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Heavy Rain,1,1,1
2.0,heavy rains,"Garhwa, Hazaribagh, Lohardaga, Palamu,Ranchi",Jharkhand,"i)22 houses collapsed. ii)Bridge on Tahley,Sangdihi rivers washed away. ",IMD,,20.0,2011.0,9.0,23.0,1,2011.0,9.0,23.0,3.0,-1.0,-1.8369701987210297e-16,0,Heavy Rain,1,5,1
1.0,heavy rains,"Bengaluru Urban,Ramanagara",Karnataka,i)Some houses damaged. ii)Trees uprooted disrupting to road traffic. ,IMD,,29.0,2011.0,4.0,23.0,0,2011.0,4.0,23.0,2.0,0.8660254037844387,-0.4999999999999998,0,Heavy Rain,1,2,1
2.0,heavy rains,"Dakshina Kannada, Haveri, Kodagu,Shivamogga",Karnataka,"i) Low lying areas flooded. ii) Trees/electricity poles uprooted. iii) Water,electricity supply disrupted. ",IMD,,29.0,2011.0,7.0,17.0,0,2011.0,7.0,17.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Heavy Rain,1,4,1
3.0,heavy rains,Thiruvananthapuram,Kerala,One house damaged as tree fell over it.,IMD,565.0,32.0,2011.0,4.0,28.0,0,2011.0,4.0,28.0,2.0,0.8660254037844387,-0.4999999999999998,0,Heavy Rain,1,1,1
3.0,heavy rains,"Alappuzha, Idukki, Kollam, Kottayam, Kozhikode, Malappuram, Pathanamthitta, Thrissur, Thiruvananthapuram,Wayanad",Kerala,"i) 25 houses completely,429 houses partially damaged while 8 houses submerged. ii) About 5,500 banana crops damaged. iii)Coir industry affected. iv) Estimated loss of about Rs. 18 lakhs in 150 hectares of land reported. vi) Landslides reported. vi)Several trees uprooted disrupting road/rail/electric supply.  ",IMD,,32.0,2011.0,6.0,1.0,0,2011.0,6.0,1.0,2.0,1.2246467991473532e-16,-1.0,0,Heavy Rain,1,10,1
4.0,heavy rains,"Alappuzha, Ernakulam, Idukki, Kottayam, Malappuram, Pathanamthitta, Thiruvananthapuram,Thrissur",Kerala,"i) 4 houses completely,153 houses partially damaged. ii) Damage to crops worth Rs. 60 lakhs reported. iii) Damage to property worth Rs.8 lakhs reported. iv) About 10,000 banana plantations damaged. ",IMD,,32.0,2011.0,6.0,5.0,0,2011.0,6.0,5.0,2.0,1.2246467991473532e-16,-1.0,0,Heavy Rain,1,8,1
5.0,heavy rains,"Malappuram, Kasaragod, Kozhikode,Wayanad",Kerala,i)14 houses damaged. ii)Rubber crop affected. iii) NH-212 disrupted due to landslide. iv) Low lying areas submerged. v) Trees/electric poles uprooted. ,IMD,,32.0,2011.0,7.0,16.0,0,2011.0,7.0,16.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Heavy Rain,1,4,1
2.0,heavy rains,"Idukki, Kannur, Kottayam, Pathanamthitta,Thiruvananthapuram",Kerala,"i) Around 2,000 people shifted to safer places. ii)Damage to crops reported. iii) Landslides at 18 places reported causing road traffic disruption on Kollam-Theni,Kochi-Madhura NH. iv) 65 houses completely,117 houses partially damaged.v) Road traffic,power supply on Punalur-Murattupuzha state highway disrupted. vi) 3 bridges across Pampa river submerged. ",IMD,,32.0,2011.0,8.0,6.0,0,2011.0,8.0,6.0,3.0,-0.8660254037844385,-0.5000000000000004,0,Heavy Rain,1,5,1
8.0,heavy rains,"Kozhikode, Malappuram, Palakkad, Thiruvananthapuram, Thrissur,Wayanad",Kerala,"i) 21 houses completely,22partially damaged. ii) About 12,000 hectares of paddy fields submerged iii) Extensive damage to banana,rubber crops, vegetables reported. iv)Multiple landslides reported. v) Kerala-Tamil Nadu interstate high way traffic disrupted. ",IMD,,32.0,2011.0,8.0,28.0,0,2011.0,8.0,28.0,3.0,-0.8660254037844385,-0.5000000000000004,1,Heavy Rain,1,6,1
4.0,heavy rains,"Idukki,Wayanad",Kerala,"i)One house washed away,other partially damaged. ii) Thousands of banana plantations damaged. iii)Crops worth thousand rupees damaged. ",IMD,,32.0,2011.0,10.0,14.0,0,2011.0,10.0,14.0,4.0,-0.8660254037844386,0.5000000000000001,0,Heavy Rain,1,2,1
2.0,,"Ashoknagar, Guna, Indore,Ujjain",Madhya Pradesh,"i)Low lying areas,crop land inundated. ii)Trees/electric poles uprooted. ",IMD,,23.0,2011.0,7.0,17.0,0,2011.0,7.0,17.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Other,1,4,1
1.0,flood(dhasan),"Morena,Raisen",Madhya Pradesh,"i)Low lying houses,areas flooded. ii) Electric supply,road traffic disrupted. ",IMD,,23.0,2011.0,8.0,1.0,1,2011.0,8.0,1.0,3.0,-0.8660254037844385,-0.5000000000000004,0,Other,1,2,1
1.0,heavy rains,"Ahmednagar,Pune",Maharashtra,i) Heavy damage to standing crops reported. ii) Grape orchards in 250 acres of land damaged. ,IMD,,27.0,2011.0,2.0,23.0,0,2011.0,2.0,23.0,1.0,0.8660254037844386,0.5000000000000001,0,Heavy Rain,1,2,1
3.0,"flood(jagbudi, kajali,vashishthi)","Ratnagiri, Sindhudurg,Satara",Maharashtra,"i) Low lying areas,crop land inundated. ii)Damage to many houses reported. iii)About 50 villages affected in Satara. iv) Road traffic electricity/ telecommunication services disrupted. ",IMD,,27.0,2011.0,6.0,16.0,0,2011.0,6.0,16.0,2.0,1.2246467991473532e-16,-1.0,0,Other,1,3,1
1.0,heavy rains,Pune,Maharashtra,,IMD,490.0,27.0,2011.0,6.0,23.0,0,2011.0,6.0,23.0,2.0,1.2246467991473532e-16,-1.0,0,Heavy Rain,1,1,1
1.0,heavy rains,Mumbai,Maharashtra,i)Low lying areas flooded. ii)Road traffic / electric supply disrupted. iii) Trees uprooted.,IMD,482.0,27.0,2011.0,7.0,8.0,1,2011.0,7.0,8.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Heavy Rain,1,1,1
3.0,heavy rains,"Mumbai, Ratnagiri,Thane",Maharashtra,i) Low lying areas submerged. ii) Damage to many houses due to landslide reported.,IMD,,27.0,2011.0,8.0,27.0,0,2011.0,8.0,27.0,3.0,-0.8660254037844385,-0.5000000000000004,0,Heavy Rain,1,3,1
1.0,heavy rains,"Buldhana, Chandrapur, Nagpur,Pune",Maharashtra,,IMD,,27.0,2011.0,8.0,29.0,0,2011.0,8.0,29.0,3.0,-0.8660254037844385,-0.5000000000000004,0,Heavy Rain,1,4,1
1.0,heavy rains,"Dhule, Jalgaon, Mumbai,Nandurbar",Maharashtra,,IMD,,27.0,2011.0,9.0,3.0,0,2011.0,9.0,3.0,3.0,-1.0,-1.8369701987210297e-16,0,Heavy Rain,1,4,1
1.0,heavy rains,Nagpur,Maharashtra,,IMD,484.0,27.0,2011.0,9.0,21.0,0,2011.0,9.0,21.0,3.0,-1.0,-1.8369701987210297e-16,0,Heavy Rain,1,1,1
14.0,severe flood (mahanadi & its tributaries),19 districts of Orissa,Odisha,About 3 lakh people of 800 villages affected. Many kachcha houses damaged.,IMD,,21.0,2011.0,9.0,8.0,1,2011.0,9.0,8.0,3.0,-1.0,-1.8369701987210297e-16,1,Other,1,1,1
1.0,heavy rains,Jodhpur,Rajasthan,,IMD,107.0,8.0,2011.0,2.0,14.0,0,2011.0,2.0,14.0,1.0,0.8660254037844386,0.5000000000000001,0,Heavy Rain,1,1,1
1.0,heavy rains,Bikaner,Rajasthan,,IMD,93.0,8.0,2011.0,7.0,27.0,0,2011.0,7.0,27.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Heavy Rain,1,1,1
1.0,flood,"Bikaner,Jodhpur",Rajasthan,i)Low lying areas submerged. ii)Damage to many houses reported. ,IMD,,8.0,2011.0,8.0,24.0,0,2011.0,8.0,24.0,3.0,-0.8660254037844385,-0.5000000000000004,0,Other,1,2,1
1.0,heavy rains,Jaipur,Rajasthan,Air traffic disrupted.,IMD,102.0,8.0,2011.0,9.0,5.0,0,2011.0,9.0,5.0,3.0,-1.0,-1.8369701987210297e-16,0,Heavy Rain,1,1,1
1.0,heavy rains,The Nilgiris,Tamil Nadu,,IMD,587.0,33.0,2011.0,4.0,21.0,0,2011.0,4.0,21.0,2.0,0.8660254037844387,-0.4999999999999998,0,Heavy Rain,1,1,1
1.0,heavy rains,Kancheepuram,Tamil Nadu,,IMD,574.0,33.0,2011.0,9.0,16.0,0,2011.0,9.0,16.0,3.0,-1.0,-1.8369701987210297e-16,0,Heavy Rain,1,1,1
9.0,heavy rains,"Districts of Cauvery delta zone, Chennai,Dindigul",Tamil Nadu,"i) Damage to turmeric, chilly, tomatoes, ladies fingers in more than 500 acres of cropland reported. ii)Landslides reported. iii) Many houses,bridges damaged. ",IMD,,33.0,2011.0,11.0,1.0,1,2011.0,11.0,1.0,4.0,-0.5000000000000004,0.8660254037844384,1,Heavy Rain,1,3,1
1.0,heavy rains,"Lucknow,Shahjahanpur",Uttar Pradesh,,IMD,,9.0,2011.0,6.0,29.0,0,2011.0,6.0,29.0,2.0,1.2246467991473532e-16,-1.0,0,Heavy Rain,1,2,1
1.0,"flood (ghagra,sharada)","Ballia, Hardoi, Kaushambi,,Pratapgarh",Uttar Pradesh,i) Damage to some houses reported. ii) Low lying areas flooded. iii) Road/rail traffic disrupted. ,IMD,,9.0,2011.0,8.0,15.0,1,2011.0,8.0,15.0,3.0,-0.8660254037844385,-0.5000000000000004,0,Other,1,4,1
1.0,heavy rains,Almora,Uttarakhand,,IMD,45.0,5.0,2011.0,7.0,21.0,0,2011.0,7.0,21.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Heavy Rain,1,1,1
1.0,heavy rains,Parts of Uttar Kashiakhand,Uttarakhand,,IMD,,5.0,2011.0,8.0,23.0,0,2011.0,8.0,23.0,3.0,-0.8660254037844385,-0.5000000000000004,0,Heavy Rain,1,1,1
4.0,heavy rains,"Darjeeling, Kolkata,Purba Purba Medinipur",West Bengal,i) Many houses damaged. ii) Low lying areas flooded. iii) Road communication disrupted. ,IMD,,19.0,2011.0,6.0,16.0,0,2011.0,6.0,16.0,2.0,1.2246467991473532e-16,-1.0,0,Heavy Rain,1,3,1
2.0,heavy rains,"Birbhum, howrah, Kolkata,Purba Purba Medinipur",West Bengal,i) Extensive damage to crops reported. ii) Many houses damaged. iii) Roofs of some structures collapsed in Kolkata. ,IMD,,19.0,2011.0,8.0,7.0,0,2011.0,8.0,7.0,3.0,-0.8660254037844385,-0.5000000000000004,0,Heavy Rain,1,4,1
1.0,heavy rains,"Purba Purba Medinipur,Nadia",West Bengal,More than 100 muddy houses damaged.,IMD,,19.0,2011.0,9.0,19.0,0,2011.0,9.0,19.0,3.0,-1.0,-1.8369701987210297e-16,0,Heavy Rain,1,2,1
1.0,heavy rains,New New Delhi,Delhi,i) ������������ Road traffic disrupted. ii) Many trees uprooted.,IMD,,7.0,2011.0,9.0,9.0,0,2011.0,9.0,9.0,3.0,-1.0,-1.8369701987210297e-16,0,Heavy Rain,1,1,1
1.0,heavy rains,"Kurnool, Medak,Prakasam",Andhra Pradesh,"Karnool : i) Chilly crop worth lakhs of rupees damaged. ii) Extensive damage to mango iii) crops reported. Medak: i) Paddy crops in 2500 acres,Mango crops ii)600 acres badly damaged. ii) Reliance tower uprooted. iii) Vehicular traffic disrupted. iv) Low lying areas inundated. v) Number of electric poles uprooted. Prakasam : Extensive damage to plantain farms, turmeric,chilly plants reported. ",IMD,,28.0,2012.0,4.0,7.0,0,2012.0,4.0,7.0,2.0,0.8660254037844387,-0.4999999999999998,0,Heavy Rain,1,3,1
1.0,heavy rains,Hyderabad,Andhra Pradesh,,IMD,507.0,28.0,2012.0,7.0,21.0,0,2012.0,7.0,21.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Heavy Rain,1,1,1
1.0,heavy rains,"Krishna,Nizamabad",Andhra Pradesh,i)Many houses damaged. ii)Rail/road traffic disrupted. ,IMD,,28.0,2012.0,9.0,4.0,0,2012.0,9.0,4.0,3.0,-1.0,-1.8369701987210297e-16,0,Heavy Rain,1,2,1
2.0,heavy rains,"East & West Godavari, East Godavari, West Godavari, Guntur, Krishna,  Sri Potti Sriramulu Nellore, Prakasam, Palnadu, Guntur, Dakshina Kannada, West Godavari, Ntr,Kurnool, Krishna, Prakasam",Andhra Pradesh,"About 5,000 hectares of paddy land submerged in East Godavari,25,000 hectares in West Godavari.",IMD,,28.0,2012.0,10.0,2.0,0,2012.0,10.0,2.0,4.0,-0.8660254037844386,0.5000000000000001,0,Heavy Rain,1,15,1
6.0,heavy rains,"Chittoor, East Godavari, Guntur, Hyderabad, Khammam, Krishna,  Sri Potti Sriramulu Nellore, Prakasam, Visakhapatnam,West Godavari",Andhra Pradesh,"i) 30,973 houses damaged. ii) 8,37,619 hectares of crop damaged. iii) 53,693 hectares of horticulture damaged. iv)44.5 hectares of sericulture damaged. v) Normal life paralysed. ",IMD,,28.0,2012.0,11.0,1.0,1,2012.0,11.0,1.0,4.0,-0.5000000000000004,0.8660254037844384,0,Heavy Rain,1,10,1
14.0,heavy rains,"Most Upper Lower Subansiri, Anjaw, Changlang, Tawang, Papum Pare, Tirap, East Siang, Lohit, Kurung Kumey, Lower Lower Subansiri, East Kameng, West Kameng, West Kameng, West Kameng, Kra Daadi, Namsai, Longding, Upper Siang, Lower Siang, Dibang Valley, Lower Dibang Valley, Siang, Shi Yomi, Pak",Arunachal Pradesh,i) Extensive damage to standing crops reported. ii) About 1.5 lakhs of people from nearly 200 villages affected. ,IMD,,12.0,2012.0,9.0,15.0,0,2012.0,9.0,15.0,3.0,-1.0,-1.8369701987210297e-16,1,Heavy Rain,1,24,1
8.0,"flood (brahmaputra,its tributories)",14 districts of Assam,Assam,"i) About 184 villages, 23923 people affected only in Barpeta district. ii) Extensive damage to crops reported. ",IMD,,18.0,2012.0,6.0,11.0,0,2012.0,6.0,11.0,2.0,1.2246467991473532e-16,-1.0,1,River/Water System,1,1,1
9.0,"flood (brahmaputra,its tributories)","Tinsukia, Dhemaji, Dibrugarh, Lakhimpur, Sivasagar, Jorhat, Sonitpur, Golaghat, Udalguri, Chirang, Baksa, Nagaon, Kokrajhar, Darrang, Barpeta, Nalbari, Marigaon, Kamrup, Bongaigaon, Dhubri, Kamrup Metro, Goalpara, Dima Hasao, Karimganj, Hailakandi, Charaideo, Majuli, Biswanath, Hojai, South Salmara Mancachar, Karbi Anglong, West Karbi Anglong",Assam,"i) About 20,000 hectares of cropland affected. ii) About 2000 villages affected. iii) Landslide reported in Garchuk,Dhirenpara area. iv) Road/rail services affected at about 2800 places. v) Lumding-Badarpur railway services disrupted. vi) Kaziranga national park affected. vii) Number of bridges, roads damaged,embankments breached. ",IMD,,18.0,2012.0,6.0,22.0,1,2012.0,6.0,22.0,2.0,1.2246467991473532e-16,-1.0,1,River/Water System,1,32,1
1.0,heavy rains,Lakhimpur,Assam,"i) Many places inundated. ii) Road traffic disrupted,",IMD,295.0,18.0,2012.0,7.0,10.0,0,2012.0,7.0,10.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Heavy Rain,1,1,1
1.0,heavy rains,Lakhimpur,Assam,i) About 30 villages inundated. ii)Extensive damage to standing crops reported. iii) NH-52 submerged. ,IMD,295.0,18.0,2012.0,7.0,29.0,0,2012.0,7.0,29.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Heavy Rain,1,1,1
14.0,"flood (brahmaputra,its tributories)","Tinsukia, Dhemaji, Dibrugarh, Lakhimpur, Sivasagar, Jorhat, Sonitpur, Golaghat, Udalguri, Chirang, Baksa, Nagaon, Kokrajhar, Darrang, Barpeta, Nalbari, Marigaon, Kamrup, Bongaigaon, Dhubri, Kamrup Metro, Goalpara, Dima Hasao, Cachar, Karimganj, Hailakandi, Charaideo, Majuli, Biswanath, Hojai, South Salmara Mancachar, Karbi Anglong, West Karbi Anglong",Assam,"i) Extensive damage to standing crops reported. ii) About 3,25,000 hectares of cropland affected. iii) About 30 lakhs of population from 2500 villages badly affected. iv) Kaziranga, Dibru Saikhowa national parks,Pobitora wild life sanctuary inundated. v) Majuli river island 90% submerged.  ",IMD,,18.0,2012.0,9.0,15.0,1,2012.0,9.0,15.0,3.0,-1.0,-1.8369701987210297e-16,1,River/Water System,1,33,1
1.0,heavy rains,Patna,Bihar,Rail/road/air traffic disrupted.,IMD,520.0,10.0,2012.0,6.0,18.0,0,2012.0,6.0,18.0,2.0,1.2246467991473532e-16,-1.0,0,Heavy Rain,1,1,1
1.0,heavy rains,Raipur,Chhattisgarh,,IMD,387.0,22.0,2012.0,8.0,2.0,0,2012.0,8.0,2.0,3.0,-0.8660254037844385,-0.5000000000000004,0,Heavy Rain,1,1,1
31.0,heavy rains,"Amreli, Bharuch,Dangs, Gir Somnath, Junagadh, Kachchh, Navsari, Tapi",Gujarat,Lakhs rupees of total damage due to flood reported.,IMD,,24.0,2012.0,8.0,1.0,0,2012.0,8.0,1.0,3.0,-0.8660254037844385,-0.5000000000000004,1,Heavy Rain,1,8,1
30.0,heavy rains,"Amreli, Bharuch,Dangs, Gir Somnath, Junagadh, Kachchh, Navsari, Tapi",Gujarat,Lakhs rupees of total damage due to flood reported.,IMD,,24.0,2012.0,9.0,1.0,0,2012.0,9.0,1.0,3.0,-1.0,-1.8369701987210297e-16,1,Heavy Rain,1,8,1
5.0,heavy rains,"Shimla, Sirmaur,Solan",Himachal Pradesh,i)Landslides reported. ii)Shimla-kalka train services disrupted. ,IMD,,2.0,2012.0,7.0,7.0,0,2012.0,7.0,7.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Heavy Rain,1,3,1
6.0,heavy rains,"Chamba, Kangra,Kinnaur",Himachal Pradesh,i) Landslides reported. ii) Many houses collapsed. iii) One bridge collapsed. iv) Disruption in transport services reported.,IMD,,2.0,2012.0,8.0,20.0,0,2012.0,8.0,20.0,3.0,-0.8660254037844385,-0.5000000000000004,0,Heavy Rain,1,3,1
1.0,heavy rains,"Bokaro, Hazaribagh,Ranchi",Jharkhand,i) Low lying areas flooded. ii) Few of houses collapsed. ,IMD,,20.0,2012.0,8.0,14.0,0,2012.0,8.0,14.0,3.0,-0.8660254037844385,-0.5000000000000004,0,Heavy Rain,1,3,1
